Date,Open,High,Low,Close,Adj Close,Volume,Day
2021-07-22,64.925003,66.099998,64.919998,66.084999,65.743782,47478800,865
2021-07-23,66.849998,68.555,66.144997,68.279999,67.927444,51949200,866
2021-07-26,68.010002,68.785004,67.519997,68.565002,68.210983,42988800,867
2021-07-27,68.415001,68.415001,63.915001,66.324997,65.982544,89391000,868
2021-07-28,66.93,67.93,65.635002,67.050003,66.703804,71970200,869
2021-07-29,66.739998,68.059998,66.735001,67.379997,67.032097,44319200,870
2021-07-30,65.175003,66.675003,65.135002,66.370003,66.027313,56559400,871
2021-08-02,67.269997,67.595001,66.010002,66.349998,66.007416,54560000,872
2021-08-03,66.720001,67.599998,64.925003,67.504997,67.156448,63417800,873
2021-08-04,67.544998,68.379997,66.900002,67.839996,67.489716,48428400,874
2021-08-05,68.279999,69.239998,67.900002,69.114998,68.758133,38670200,875
2021-08-06,68.394997,68.964996,67.580002,68.214996,67.862778,43153000,876
